cdid	sign_port_name	area	lkg_power	inst_dyn_power	net_power	average_prob	average_td	#signals	wire_load
9223372036854775948	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.config_control_unit_5_O_addr_type_L1_O_addr_type_L2_O_addr_type_L3_I_addr_type_L1_I_addr_type_L2_I_addr_type_L3_W_addr_type_L1_W_addr_type_L2_W_addr_type_L3_run_inst.config_control_unit_5_O_addr_type_L1_O_addr_type_L2_O_addr_type_L3_I_addr_type_L1_I_addr_type_L2_I_addr_type_L3_W_addr_type_L1_W_addr_type_L2_W_addr_type_L3_run_layer_instruction_in_rsci_inst.rst(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.config_control_unit_5_O_addr_type_L1_O_addr_type_L2_O_addr_type_L3_I_addr_type_L1_I_addr_type_L2_I_addr_type_L3_W_addr_type_L1_W_addr_type_L2_W_addr_type_L3_run_inst.config_control_unit_5_O_addr_type_L1_O_addr_type_L2_O_addr_type_L3_I_addr_type_L1_I_addr_type_L2_I_addr_type_L3_W_addr_type_L1_W_addr_type_L2_W_addr_type_L3_run_layer_instruction_in_rsci_inst	Average Prob	0	Average TD	0	#Signals	0
9223372036854775948	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.config_control_unit_5_O_addr_type_L1_O_addr_type_L2_O_addr_type_L3_I_addr_type_L1_I_addr_type_L2_I_addr_type_L3_W_addr_type_L1_W_addr_type_L2_W_addr_type_L3_run_inst.ensig_cgo_4.q(Feed-thru)	0	0	0	2.65795e-06	0.279967	7.58795e-06	157	5K_hvratio_1_1
9223372036854775949	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.config_control_unit_5_O_addr_type_L1_O_addr_type_L2_O_addr_type_L3_I_addr_type_L1_I_addr_type_L2_I_addr_type_L3_W_addr_type_L1_W_addr_type_L2_W_addr_type_L3_run_inst.layer_instruction_in_crt_sva.q	686.812	0.0142573	1.43707e-05	1.77185e-05	0.355762	7.64319e-06	1134	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.config_control_unit_5_O_addr_type_L1_O_addr_type_L2_O_addr_type_L3_I_addr_type_L1_I_addr_type_L2_I_addr_type_L3_W_addr_type_L1_W_addr_type_L2_W_addr_type_L3_run_inst	Average Prob	0.346545	Average TD	7.63647e-06	#Signals	1291
9223372036854775949	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.ccs_ccore_start_rsci.dat(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.ccs_ccore_start_rsci	Average Prob	0	Average TD	0	#Signals	0
9223372036854775949	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.tile_size_out_rsci.d(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.tile_size_out_rsci	Average Prob	0	Average TD	0	#Signals	0
9223372036854775949	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.tile_size_in_rsci.dat(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.tile_size_in_rsci	Average Prob	0	Average TD	0	#Signals	0
9223372036854775949	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.instr_tile_rsci.d(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.instr_tile_rsci	Average Prob	0	Average TD	0	#Signals	0
9223372036854775949	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.instr_bound_rsci.d(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.instr_bound_rsci	Average Prob	0	Average TD	0	#Signals	0
9223372036854775949	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.loops_relevancy_rsci.dat(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.loops_relevancy_rsci	Average Prob	0	Average TD	0	#Signals	0
9223372036854775949	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.loops_bound_rsci.dat(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.loops_bound_rsci	Average Prob	0	Average TD	0	#Signals	0
9223372036854775949	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.ccs_ccore_start_rsc_dat(Feed-thru)	0	0	0	2.14659e-06	0.179955	1.6021e-05	50	5K_hvratio_1_1
9223372036854775948	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.ccs_ccore_srst	124.222	0.00284965	8.47279e-06	1.13984e-05	0.305716	3.5101e-05	134	5K_hvratio_1_1
9223372036854775950	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.for_5_if_mul_nl_MULT_l_instr_tile_rsci_d_19_15_mx0_r_o_BSEL_24_20_d_loops_bound_rsci_idat_0.l(DP-op)	53.732	0.000833159	1.34219e-06	1.48918e-06	0.0322745	1.38988e-05	31	5K_hvratio_1_1
9223372036854775951	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.for_3_if_mul_nl_MULT_l_instr_tile_rsci_d_9_5_mx0_r_o_BSEL_14_10_d_loops_bound_rsci_idat_0.l(DP-op)	53.732	0.000833176	1.05406e-06	1.43458e-06	0.0322812	1.25807e-05	31	5K_hvratio_1_1
9223372036854775947	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.for_2_if_mul_nl_MULT_l_instr_tile_rsci_d_4_0_mx0_r_o_BSEL_9_5_d_loops_bound_rsci_idat_0.l(DP-op)	53.732	0.000833169	5.05751e-07	1.08354e-06	0.0322481	7.28556e-06	31	5K_hvratio_1_1
9223372036854775946	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.for_4_if_mul_nl_MULT_l_instr_tile_rsci_d_14_10_mx0_r_o_BSEL_19_15_d_loops_bound_rsci_idat_0.l(DP-op)	53.732	0.00083319	1.62013e-06	1.74652e-06	0.0323209	1.6553e-05	31	5K_hvratio_1_1
9223372036854775945	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst.for_1_if_mul_nl_MULT_l_tile_size_in_rsci_idat_r_o_BSEL_4_0_d_loops_bound_rsci_idat_0.l(DP-op)	53.732	0.000833165	4.07561e-07	8.26532e-07	0.0322415	4.63645e-06	31	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.tiling_unit_5_O_addr_type_L1_run_inst	Average Prob	0.162142	Average TD	2.12631e-05	#Signals	339
9223372036854775945	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp.loops_bound_rsc_dat(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.O_tiling_unit_L1_run_cmp	Average Prob	0	Average TD	0	#Signals	0
9223372036854775945	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst.rst(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.CCInst	Average Prob	0	Average TD	0	#Signals	0
9223372036854775945	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001.rst(Feed-thru)	0	0	0	0	0	0	0	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000001	Average Prob	0	Average TD	0	#Signals	0
9223372036854775945	rst(Feed-thru)	0	0	0	0.000288665	0.218179	0.000397242	541	5K_hvratio_1_1
Instance:	top_5_32_1_1_O_addr_type_L1_32_1_1_I_addr_type_L1_32_1_1_W_addr_type_L1_5_288_8_8_O_addr_type_L2_312_8_8_I_addr_type_L2_1728_8_8_W_addr_type_L2_5_8640_8_8_O_addr_type_L3_8640_8_8_I_addr_type_L3_55296_8_8_W_addr_type_L3_O_partial_000000	Average Prob	0.218179	Average TD	0.000397242	#Signals	541
